instance_id,user_id,original email,revised email,gender,race,age,occupation,education
24,185.0,Somebody needs to remember to cover more skin in public.....,"I'd just like to quietly remind you about our company's dress code, I'd suggest giving it another look. It is enforced to ensure everyone feels comfortable around each other in the workplace. ",Woman,White,,Employed,High school diploma or equivalent
1166,185.0,"Opps.  We do have to pay for the account.  I was afraid we were going to send 
the big hunk of dough!",Evidently we do have to pay for the account. I was worried how much it would cost.,Woman,White,,Employed,High school diploma or equivalent
1336,185.0,no.  tell her it is off of buffalo spwy.,"No, tell her that it is off of Buffalo Speedway. ",Woman,White,,Employed,High school diploma or equivalent
1375,185.0,"Yep.  We went for and ultra sound last Thursday and the doc asked ""do you want to know what the sex is?""  I said YES and she said NO and the doc said ok we won't look.","Yep, we went for an ultrasound last Thursday and when the doctor asked whether we'd like to know the sex I said ""Yes!"" but she said ""No!"". The doctor said ""Okay, we won't look.""",Woman,White,,Employed,High school diploma or equivalent
1202,185.0,"Alan:
Are you still the code of conduct person?  If not, let me know & I'll keep 
looking.
Mark","Alan,
Are you still the person in charge of the Code of Conduct?
If not, let me know so I can find out who is. 
Thanks, 
Mark",Woman,White,,Employed,High school diploma or equivalent
172,185.0,"Sarah-Joy:
Here is the update from the conference I attended.  
I would like to put together a task force to address the Enron/Sonoco 
opportunities exclusive of what EES is doing and make the proposal to Sonoco 
before year end.
Regards,
Craig","Sarah-Joy,
Here is the update from the conference I attended.
I would like to put together a task force to address the Enron/Sonoco opportunities exclusive of what EES is doing, and make the proposal to Sonoco before year end. 
Let me know what you think.
Craig",Woman,White,,Employed,High school diploma or equivalent
414,185.0,"the texas bet was that they wouldn't win the national championship within the 
next 3 years.",The Texas bet was that they wouldn't win the National Championship within the next 3 years.,Woman,White,,Employed,High school diploma or equivalent
109,185.0,"BTW, you CAN'T pull chicks with a single wide.......","Unfortunately, I don't think ladies appreciate the charm of single wide mobile homes.",Woman,White,,Employed,High school diploma or equivalent
1138,185.0,"Louise,
We're making good progress with a new project expense management protocol that will provide Business Unit Executives with higher quality information on project expenditures as well as automatically require management authorization or re-authorization at pre-determined levels of spend or DASH approved limits.  My plan is to have this implemented by 1Q2002.
Richard Lauer from RAC is leading this effort.  I'll keep you posted on developments.
Let me know if you have any specific thoughts or requests on this.","Louise,
We're making good progress with a new project expense management protocol that will provide Business Unit Executives with higher quality information on project expenditures, as well as automatically require management authorization or re-authorization at pre-determined levels of spend or DASH approved limits. My plan is to have this implemented by 1Q2002.
Richard Lauer from RAC is leading this effort. I'll keep you posted on developments.
Let me know if you have any specific thoughts or requests on this.",Woman,White,,Employed,High school diploma or equivalent
1280,186.0,"??? KEEP UP THE GOOD WORK.
?
WE AT HOME LOVE IT AT $80+++
?
KEN","Keep up the good work. We just got home, and we love it. A good job for only $80. Thank you.

Ken",Woman,White,,Employed,College degree
149,186.0,"I put together some key info/data on FPLE's core assets in one page. It is 
just start and we will build more. Welcome any comment/suggestion/correction.
Jinsung","Good day.

I have put together some key information on FPLE's core assets in one page. We have only just started it, and are working to improve it. I would greatly appreciate any comments or suggestions. Thank you.

Jinsung",Woman,White,,Employed,College degree
897,186.0,"Lorelie, I know we did not get to finish our conversation. call me on Friday ( if you so desire or have time) . 
In thinking through this issue, I am not really sure that it matters how these deals are now being confirmed, nominated or paid. settled or netted against. I am not even sure that we can do anything to change them once we filed.  
There is a good chance I am not thinking about it properly and will be happy to discuss on friday.
Thanks, 
BT","Lorelie,

I know we did not get to finish our conversation.

While thinking about the issue, I realized that I am not sure it matters how these deals are being confirmed, nominated, paid, or settled/netted against. I'm not even sure that we're able to do anything to change them once filed.

In the case I'm not thinking about this properly, I would like to discuss it with you. Are you free on Friday? Let me know, please.

Thanks,
BT",Woman,White,,Employed,College degree
599,186.0,"um, why do your knees hurt?  have you been bad?",Why do your knees hurt? Have you been unwell?,Woman,White,,Employed,College degree
950,186.0,how about saturday?  what time is good for you?,"Are you available on Saturday? If so, what time would be good for you?",Woman,White,,Employed,College degree
851,186.0,"boy, you really did save this stuff.  i don't know who the author is, but, man, what a wit!","Wow, you really did save this stuff. I do not know who the author is, but wow, what a wit!",Woman,White,,Employed,College degree
1371,186.0,"Attached is the same spreadsheet that lists out 70 plus information fields needed for the power process.  I have taken a first cut at what we specifically want validated by KPMG.  I have made these fields red or if you print you will see a small x to the left of the field name.  Please review and let me know if there are other fileds that should be validated in this process or if I have highlighted fields that do not need to be validated.  We can discuss this afternoon.
Steve
x58240","Good day.

I have attached a spreadsheet that lists out 70+ information fields that are needed for the power process. I made some edits to it pertaining to what we specifically want validated by KPMG. These are shown as red fields, or if you print it out, a small ""x"" to the left of the field name. 

I would greatly appreciate if you reviewed it and let me know if there are any other fields that should be validated in the process, or the opposite, if I have highlighted fields that do not need to be validated. Let's discuss this afternoon.

Steve
x58240",Woman,White,,Employed,College degree
236,186.0,"Do not understand your message -- what is ""GP"" ?  Were you answering Kevin's e-mail or 
Drew's or mine?","I apologize, but I don't understand your message. What is ""GP""? Also, were you answering Kevin's email, Drew's, or mine?",Woman,White,,Employed,College degree
1212,186.0,THANK YOU VERY MUCH. I WILL EMAIL YOU WHEN I SHIP THE CARD.MARK,"Thank you very much. I'll send you an email when I ship the card.

Mark",Woman,White,,Employed,College degree
400,186.0,"Vince, FYI on Nebraska , this note I recently sent to Maureen.","Hello Vince. FYI on Nebraska, I recently sent a note to Maureen.",Woman,White,,Employed,College degree
62,187.0,"Susan:
Here are the questions.  I am sending a rather large fax after this.  Please 
give me a call if you have any questions.
Ben","Hello Susan, 

I have attached the questions and will be sending a rather large fax after. Please give me a call if you have any questions.

Best,
Ben",Woman,White,,Student,Graduate degree
